stock_code,report_date,roe,net_profit,gross_margin,debt_ratio,net_margin,operating_cashflow,total_equity
601898.SH,2022-06-30,11.1823,18459981000.0,26.2594,52.2483,15.6389,20122182000.0,159032748000.0
601898.SH,2022-09-30,15.7222,26788892000.0,25.7759,51.0358,15.2778,37817926000.0,168076725000.0
601898.SH,2022-12-31,14.8926,25398918000.0,25.1243,51.453,11.5148,43634064000.0,165168143000.0
601898.SH,2023-03-31,5.3188,9422617000.0,25.8318,49.938,15.9278,11098196000.0,174426674000.0
601898.SH,2023-06-30,8.7948,15653220000.0,24.4519,49.8825,14.3139,17035311000.0,174088183000.0
601898.SH,2023-09-30,12.1697,21759020000.0,24.2865,47.783,13.9295,28355172000.0,180500512000.0
601898.SH,2023-12-31,14.2073,25748800000.0,25.068,47.6808,13.3435,42965340000.0,182782141000.0
601898.SH,2024-03-31,3.382,6627883000.0,27.0504,46.1489,14.6006,3405180000.0,189444797000.0
601898.SH,2024-06-30,6.7137,12800717000.0,26.0197,47.9731,13.7666,14890089000.0,188014346000.0
601898.SH,2024-09-30,9.9545,19017963000.0,25.1807,47.0762,13.5444,25756764000.0,190858742000.0
601898.SH,2024-12-31,13.0546,24954026000.0,24.8787,46.2946,13.1754,34139934000.0,192246181000.0
601898.SH,2025-03-31,2.5845,4885939000.0,24.6469,44.796,12.7266,376151000.0,196346365000.0
601898.SH,2025-06-30,5.0091,9419660000.0,24.6198,45.0207,12.6547,7665547000.0,196254831000.0
601898.SH,2025-09-30,8.0735,15203468000.0,25.9455,45.8185,13.7483,21110314000.0,198738528000.0
601899.SH,2022-03-31,8.189,7415265303.0,17.3184,56.5552,11.4485,7427862529.0,101476161548.0
601899.SH,2022-06-30,17.0099,15430426836.0,17.1353,59.1052,11.6493,15575769525.0,111056841299.0
601899.SH,2022-09-30,21.455,20687908738.0,15.5984,58.2938,10.1316,21948447561.0,119601110703.0
601899.SH,2022-12-31,25.0561,24767210123.0,15.7381,59.3342,9.1619,28678502360.0,124455445505.0
601899.SH,2023-03-31,5.8915,6876884589.0,15.5293,58.5112,9.1759,7829053840.0,130840739936.0
601899.SH,2023-06-30,10.9664,12833028544.0,14.6506,58.9401,8.5364,16027707277.0,134081227729.0
601899.SH,2023-09-30,16.821,20072068108.0,15.1582,59.0247,8.9206,25723188523.0,135548227298.0
601899.SH,2023-12-31,21.5012,26539599469.0,15.8073,59.6617,9.0454,36860066015.0,138362796318.0
601899.SH,2024-03-31,5.5855,7648878108.0,16.6051,58.2951,10.229,8172074230.0,148430610873.0
601899.SH,2024-06-30,12.8955,18475781413.0,19.1527,56.6541,12.2831,20446829834.0,159892674930.0
601899.SH,2024-09-30,20.1577,29678357011.0,19.5316,55.383,12.8814,36109037266.0,168677020008.0
601899.SH,2024-12-31,25.9213,39392864181.0,20.3741,55.1876,12.9735,48860346839.0,177730729063.0
601899.SH,2025-03-31,7.1167,12464616622.0,22.886,54.8896,15.7923,12528238721.0,185695676022.0
601899.SH,2025-06-30,16.5272,28645041750.0,23.7509,56.3649,17.08,28829856948.0,191882375750.0
601899.SH,2025-09-30,24.4994,45701159981.0,24.9344,53.0096,17.9785,52107388420.0,226966981990.0
601901.SH,2022-03-31,1.1471,462689823.43,,75.5139,27.7448,-1152848117.59,42591653595.04
601901.SH,2022-06-30,3.392,1495006433.51,,75.3305,36.6796,-1119128416.83,43307338023.65
601901.SH,2022-09-30,4.6042,2028719646.27,,74.4482,34.3536,-4701558544.3,43815088155.66
601901.SH,2022-12-31,5.0904,2202683002.64,,75.8406,28.3232,-5408561344.62,43876395381.48
601901.SH,2023-03-31,1.2829,583703649.91,,77.0112,32.9281,963359580.2,44511094798.84
601901.SH,2023-06-30,3.288,1442243123.33,,78.0824,35.5761,5526495503.2,45374457946.62
601901.SH,2023-09-30,4.4041,1946236418.54,,77.8979,34.3371,-4757978881.48,45692765416.25
601901.SH,2023-12-31,4.8766,2247845782.28,,79.2794,31.5764,-8310995618.41,46091295048.08
601901.SH,2024-03-31,1.7156,775886325.56,,79.6135,39.0917,-5823832416.85,47037791001.15
601901.SH,2024-06-30,2.9364,1295567964.77,,78.8436,34.8055,-14010285043.22,47586929157.68
601901.SH,2024-09-30,4.2604,1917076209.8,,79.8528,35.2878,5712221131.54,47827835870.06
601901.SH,2024-12-31,4.7258,2166810324.9,,80.8402,28.0733,329118269.43,48977677931.12
601901.SH,2025-03-31,2.4669,1178667718.28,,80.3658,39.7623,-1136900430.96,49489115289.06
601901.SH,2025-06-30,4.8597,2282096718.4,,80.5545,40.2979,3015962197.11,50615319226.07
601901.SH,2025-09-30,7.708,3711375457.74,,80.392,40.8654,-1040270967.48,51043624849.86
601916.SH,2022-03-31,3.2224,5222000000.0,,93.7018,33.9289,48348000000.0,156301000000.0
601916.SH,2022-06-30,4.3629,7173000000.0,,93.7193,22.5992,130579000000.0,158352000000.0
601916.SH,2022-09-30,7.1203,11824000000.0,,93.5983,24.7794,123088000000.0,162805000000.0
601916.SH,2022-12-31,8.3265,13989000000.0,,93.6715,22.9009,167765000000.0,165930000000.0
601916.SH,2023-03-31,3.4001,5738000000.0,,93.773,36.3625,-38022000000.0,171053000000.0
601916.SH,2023-06-30,4.5643,7965000000.0,,93.8376,23.9715,3242000000.0,179465000000.0
601916.SH,2023-09-30,7.3621,13111000000.0,,93.6839,26.3856,-15063000000.0,186760000000.0
601916.SH,2023-12-31,8.6191,15493000000.0,,93.97,24.3203,194367000000.0,189577000000.0
601916.SH,2024-03-31,3.123,6027000000.0,,93.8048,32.743,-90099000000.0,195872000000.0
601916.SH,2024-06-30,4.243,8243000000.0,,94.013,23.3652,-94865000000.0,194374000000.0
601916.SH,2024-09-30,6.7631,13324000000.0,,93.9217,25.3834,-84757000000.0,199136000000.0
601916.SH,2024-12-31,7.8858,15693000000.0,,93.9035,23.1973,-120478000000.0,202743000000.0
601916.SH,2025-03-31,2.9694,6112000000.0,,94.0234,35.7322,-2199000000.0,205783000000.0
601916.SH,2025-06-30,3.8418,7972000000.0,,93.8926,23.9774,-43342000000.0,204382000000.0
601916.SH,2025-09-30,5.815,12157000000.0,,93.8999,24.8452,-33355000000.0,206734000000.0
601919.SH,2022-03-31,18.8204,32566554790.31,40.5374,55.7832,30.86,62539001113.46,210599110743.14
601919.SH,2022-06-30,40.4832,76805443703.65,47.1722,51.4793,36.4366,112571552973.36,240631856853.77
601919.SH,2022-09-30,54.7199,115413256249.39,45.7582,50.088,36.4592,166460666171.86,274364054398.89
601919.SH,2022-12-31,65.6345,131458608110.71,44.2561,50.4243,33.6161,196798805100.41,253793093625.36
601919.SH,2023-03-31,3.5006,8581960504.23,22.3076,48.0915,18.1232,6152974969.57,260038345031.35
601919.SH,2023-06-30,8.2955,19675781291.08,22.179,48.5583,21.4233,13261606271.27,248425986011.72
601919.SH,2023-09-30,10.9326,26003543033.71,19.0123,47.5809,19.3156,20520610144.65,251688062853.67
601919.SH,2023-12-31,12.0291,28396816687.53,16.3613,47.3916,16.1849,22583829373.5,243351023966.92
601919.SH,2024-03-31,3.3862,7682218942.48,19.3924,45.5733,15.9118,8887033794.17,250050613252.97
601919.SH,2024-06-30,8.2982,19255613139.46,23.4561,44.8897,19.0227,22654387291.78,257430296950.06
601919.SH,2024-09-30,18.2112,43346384807.75,30.7597,44.5295,24.8066,51693571341.54,271096207637.35
601919.SH,2024-12-31,22.7959,55395442692.97,29.5411,42.6986,23.6875,69312919440.49,285058776318.51
601919.SH,2025-03-31,4.8849,13229913020.27,27.0478,41.9678,22.8258,15062211717.65,295740017136.28
601919.SH,2025-06-30,7.5144,20207990219.08,21.1439,43.2507,18.5226,25776976629.99,282893627486.67
601919.SH,2025-09-30,11.5953,30786308621.96,21.9753,43.4634,18.3691,39981831734.27,282701747122.18
601939.SH,2022-03-31,3.3732,87370000000.0,,91.5714,42.5985,479940000000.0,2698180000000.0
601939.SH,2022-06-30,6.1608,162234000000.0,,92.0394,40.2954,815501000000.0,2681852000000.0
601939.SH,2022-09-30,9.1936,247641000000.0,,91.7978,41.5516,824265000000.0,2813337000000.0
601939.SH,2022-12-31,11.9304,324863000000.0,,91.6873,41.4493,978419000000.0,2876244000000.0
601939.SH,2023-03-31,3.0613,89147000000.0,,91.9775,43.0504,370787000000.0,2963680000000.0
601939.SH,2023-06-30,5.7797,167295000000.0,,92.2723,41.7971,814615000000.0,2956228000000.0
601939.SH,2023-09-30,8.6131,255440000000.0,,91.8164,43.4097,477206000000.0,3097122000000.0
601939.SH,2023-12-31,11.0781,332460000000.0,,91.7232,43.1914,642850000000.0,3172074000000.0
601939.SH,2024-03-31,2.7163,86907000000.0,,91.7881,43.2528,209335000000.0,3262528000000.0
601939.SH,2024-06-30,5.1474,165039000000.0,,91.9208,42.7601,290805000000.0,3255476000000.0
601939.SH,2024-09-30,7.9052,257112000000.0,,91.8302,45.1849,954869000000.0,3343325000000.0
601939.SH,2024-12-31,10.3697,336282000000.0,,91.7578,44.8286,338023000000.0,3343965000000.0
601939.SH,2025-03-31,2.484,83742000000.0,,92.0286,44.0585,721067000000.0,3411328000000.0
601939.SH,2025-06-30,4.7078,162638000000.0,,91.932,41.2501,1256614000000.0,3584859000000.0
601939.SH,2025-09-30,7.4002,258446000000.0,,91.9413,45.0488,1817380000000.0,3656141000000.0
601985.SH,2022-03-31,3.5423,5361703794.21,51.4579,67.0489,31.356,10245556659.55,138381905331.99
601985.SH,2022-06-30,6.6035,9837618004.37,50.6066,67.0305,28.4551,21671806379.13,142519108917.21
601985.SH,2022-09-30,9.6131,14512164972.13,50.077,66.6017,27.5358,33904931961.98,148386496933.23
601985.SH,2022-12-31,10.9193,16322859203.71,45.6314,68.1702,22.8978,46697817465.34,147961121740.26
601985.SH,2023-03-31,3.3495,5403892625.8,49.8527,67.932,30.2003,9584826921.88,153496886881.09
601985.SH,2023-06-30,6.6997,10829974492.02,48.5422,69.6911,29.8364,21943610346.08,149725416428.15
601985.SH,2023-09-30,10.4501,16749528175.74,48.2301,69.5089,29.8623,34341268832.99,155409227015.04
601985.SH,2023-12-31,11.8251,19410620722.4,44.6222,69.8113,25.8956,43126075120.59,162798002691.35
601985.SH,2024-03-31,3.3065,5645108595.71,49.1714,70.1982,31.382,9483193668.69,168589120079.77
601985.SH,2024-06-30,6.3864,10839935304.19,47.5071,71.2156,28.9519,19570770332.99,172700121244.84
601985.SH,2024-09-30,9.518,16312713514.59,47.2631,69.2754,28.6259,32844795592.53,187202919584.34
601985.SH,2024-12-31,8.7264,16553095062.63,42.9086,68.265,21.4218,40720532971.06,209367959844.07
601985.SH,2025-03-31,2.8026,6169932785.39,47.8643,68.4847,30.4347,5737704455.13,216730104532.74
601985.SH,2025-06-30,5.0483,11102658529.58,45.2925,69.9736,27.0975,18723658421.31,216250828311.71
601985.SH,2025-09-30,7.0571,15496829870.48,43.9807,68.9447,25.143,30266329129.73,223821067414.15
601988.SH,2022-03-31,2.5697,60201000000.0,,91.2788,40.5088,-324893000000.0,2394771000000.0
601988.SH,2022-06-30,5.2825,123555000000.0,,91.2852,42.1435,-135438000000.0,2444752000000.0
601988.SH,2022-09-30,7.5131,180102000000.0,,91.2045,40.9677,-324855000000.0,2518958000000.0
601988.SH,2022-12-31,9.7447,236725000000.0,,91.1285,40.4404,-21855000000.0,2563301000000.0
601988.SH,2023-03-31,2.3532,61725000000.0,,91.3853,37.2257,488759000000.0,2617624000000.0
601988.SH,2023-06-30,4.8627,127688000000.0,,91.4372,40.0016,635282000000.0,2661763000000.0
601988.SH,2023-09-30,7.0091,186503000000.0,,91.5312,39.6287,486159000000.0,2690107000000.0
601988.SH,2023-12-31,9.178,246371000000.0,,91.4998,39.553,816446000000.0,2756815000000.0
601988.SH,2024-03-31,2.1196,59973000000.0,,91.7283,37.2925,3240000000.0,2784192000000.0
601988.SH,2024-06-30,4.4939,126536000000.0,,91.8042,39.9072,-66446000000.0,2778976000000.0
601988.SH,2024-09-30,6.5441,187489000000.0,,91.5642,39.1951,168139000000.0,2873983000000.0
601988.SH,2024-12-31,8.7349,252719000000.0,,91.5777,40.1084,550966000000.0,2952964000000.0
601988.SH,2025-03-31,1.9269,58644000000.0,,91.7534,35.5571,-40463000000.0,2967733000000.0
601988.SH,2025-06-30,4.0522,126138000000.0,,91.5042,38.3395,33639000000.0,3125665000000.0
601988.SH,2025-09-30,6.0123,189589000000.0,,91.3787,38.5968,51226000000.0,3237314000000.0
601995.SH,2022-03-31,1.9074,1664396554.0,,86.4907,32.8211,4643873692.0,89984446154.0
601995.SH,2022-06-30,4.3856,3849534411.0,,86.6044,31.7315,23964842509.0,91089634385.0
601995.SH,2022-09-30,6.7382,6021028584.0,,85.4304,31.0469,27680247637.0,94325698231.0
601995.SH,2022-12-31,8.2757,7594875289.0,,84.667,29.1132,49942141350.0,99474695823.0
601995.SH,2023-03-31,2.252,2259717361.0,,84.7337,36.3946,-1883112957.0,101575897088.0
601995.SH,2023-06-30,3.5333,3581660240.0,,84.2137,28.8358,-4635575163.0,102668232428.0
601995.SH,2023-09-30,4.5533,4630626560.0,,83.4346,26.5129,-26026053869.0,103512928327.0
601995.SH,2023-12-31,6.0416,6163640354.0,,83.1978,26.8099,-10584387028.0,104897397951.0
601995.SH,2024-03-31,1.1767,1239089337.0,,82.6901,31.9868,12814865518.0,106229943670.0
601995.SH,2024-06-30,2.1196,2229086571.0,,82.3192,25.0164,10114338997.0,105926592021.0
601995.SH,2024-09-30,2.6786,2859922871.0,,83.3527,21.2646,24372784200.0,109103044601.0
601995.SH,2024-12-31,5.1778,5674307914.0,,82.8636,26.5982,41874117905.0,115621670808.0
601995.SH,2025-03-31,1.7565,2044387261.0,,82.5496,35.735,8793070123.0,117476166904.0
601995.SH,2025-06-30,3.699,4334259675.0,,82.9789,33.7875,31593222038.0,119107752960.0
601995.SH,2025-09-30,5.6892,6565475004.0,,84.5974,31.6247,62700802264.0,117820414747.0
601998.SH,2022-03-31,2.7393,17538000000.0,,92.0238,32.4597,29757000000.0,656763000000.0
601998.SH,2022-06-30,5.1327,32935000000.0,,92.0115,30.3845,36219000000.0,661289000000.0
601998.SH,2022-09-30,7.3369,47732000000.0,,92.1342,29.7533,4891000000.0,678218000000.0
601998.SH,2022-12-31,9.6155,62950000000.0,,91.9763,29.7788,195066000000.0,685830000000.0
601998.SH,2023-03-31,2.8349,19445000000.0,,91.9672,37.858,-12733000000.0,705805000000.0
601998.SH,2023-06-30,5.3206,36707000000.0,,91.9508,34.5725,-123018000000.0,711013000000.0
601998.SH,2023-09-30,7.519,52262000000.0,,91.8913,33.4524,-4461000000.0,723456000000.0
601998.SH,2023-12-31,9.6939,68062000000.0,,91.8843,33.0565,-918000000.0,734675000000.0
601998.SH,2024-03-31,2.5858,19391000000.0,,91.3489,36.0629,-333139000000.0,784681000000.0
601998.SH,2024-06-30,4.6842,35871000000.0,,91.0403,32.9034,-341909000000.0,815751000000.0
601998.SH,2024-09-30,6.779,52531000000.0,,91.0365,32.3846,-222397000000.0,829952000000.0
601998.SH,2024-12-31,9.1041,69468000000.0,,91.5306,32.5155,-181032000000.0,807365000000.0
601998.SH,2025-03-31,2.4421,19783000000.0,,91.6102,38.2133,37993000000.0,826841000000.0
601998.SH,2025-06-30,4.5496,37074000000.0,,91.5508,35.0542,28651000000.0,832965000000.0
601998.SH,2025-09-30,6.6218,54267000000.0,,91.4914,34.6537,210437000000.0,842192000000.0
603019.SH,2022-03-31,0.8921,101757419.23,20.8114,49.7374,4.6666,-1036411794.72,13231981958.49
603019.SH,2022-06-30,3.7292,479737398.67,23.9948,48.2283,9.5343,-1472797790.48,13646770887.51
603019.SH,2022-09-30,4.5761,689863248.47,24.091,48.8437,9.3394,-1762469768.74,16412525047.41
603019.SH,2022-12-31,10.3974,1617174386.85,26.2623,44.2313,12.4322,1124877783.58,17740325419.38
603019.SH,2023-03-31,0.766,152904810.69,24.0372,42.6973,6.6538,-225868046.42,17921773998.59
603019.SH,2023-06-30,3.1679,589016520.56,26.0438,40.3005,10.9063,1005492315.24,18141782248.35
603019.SH,2023-09-30,4.3484,788277066.0,25.8755,40.5996,10.1606,841821632.67,18247290599.79
603019.SH,2023-12-31,10.2947,1877903059.61,26.2608,38.3821,13.084,3509828147.53,19480787885.08
603019.SH,2024-03-31,0.7615,131396523.44,26.8511,38.4956,5.3012,-493551141.49,19616647699.95
603019.SH,2024-06-30,2.9919,567271735.85,26.2455,38.2426,9.9311,-934037270.84,19819300046.89
603019.SH,2024-09-30,4.068,804973389.01,26.8114,38.5883,10.0103,-1276797532.03,20030266797.41
603019.SH,2024-12-31,9.7877,1993428917.98,29.1612,41.7578,15.1618,2721815770.05,21326848530.54
603019.SH,2025-03-31,0.9184,169353735.0,26.0683,41.2407,6.5483,-1117741866.55,21112404936.09
603019.SH,2025-06-30,3.5358,701970402.01,26.6496,40.7036,11.9996,-1381335558.12,21716763253.12
603019.SH,2025-09-30,4.6598,922221734.25,24.4534,40.6665,10.4558,-1295679558.8,21947487968.63
603195.SH,2022-03-31,5.7878,640320044.66,34.4693,30.5362,20.8003,433646077.61,11429466414.65
603195.SH,2022-06-30,14.1305,1506580938.96,35.9349,30.1363,22.0315,1144892571.23,10603749220.09
603195.SH,2022-09-30,21.212,2358014973.76,36.9787,28.0314,22.512,1981142749.91,11525482086.52
603195.SH,2022-12-31,27.5429,3185550955.57,38.0026,25.4424,22.6224,3057914218.16,12415274397.12
603195.SH,2023-03-31,5.7595,735664087.87,37.1509,26.2385,22.0646,1439163828.6,13174204216.9
603195.SH,2023-06-30,14.7446,1820427535.53,40.5155,30.2267,23.9769,2979014148.04,12332967991.06
603195.SH,2023-09-30,21.8444,2810846023.97,41.947,28.5099,24.2172,4020374606.84,13376100601.14
603195.SH,2023-12-31,28.8335,3864326491.41,43.2028,26.8279,24.6218,4827282098.55,14460411545.73
603195.SH,2024-03-31,6.2232,930185837.24,42.1623,27.5292,24.4606,1518671567.41,15433931969.68
603195.SH,2024-06-30,15.883,2237406545.78,42.9449,27.7778,26.6796,2360963885.49,13757625197.94
603195.SH,2024-09-30,22.2753,3262317161.7,43.1211,23.1025,25.8852,3014914290.4,14871080422.01
603195.SH,2024-12-31,28.1882,4269175911.2,43.2472,22.5385,25.3656,3730346896.27,15874980370.76
603195.SH,2025-03-31,5.9554,974976899.73,41.0441,22.881,24.8573,1412435516.57,16883164388.11
603195.SH,2025-06-30,13.4761,2063149514.88,42.3264,27.1406,25.2592,2377802849.73,14713500756.23
603195.SH,2025-09-30,18.8967,2982405661.11,42.1139,26.3401,24.4506,3621486874.87,15670274348.39
603259.SH,2022-03-31,4.167,1655950521.89,35.7912,29.41,19.5406,497469053.5,40647776808.53
603259.SH,2022-06-30,11.5071,4675658676.75,36.2517,31.5281,26.3325,3995746917.71,42393344641.44
603259.SH,2022-09-30,17.7138,7446617606.2,37.1226,31.3496,26.2255,7709650548.49,45137087394.7
603259.SH,2022-12-31,20.7183,8902610544.95,37.2955,27.4595,22.6214,10616029916.68,46926672735.75
603259.SH,2023-03-31,4.5139,2185804643.61,39.8925,26.9213,24.385,3027329258.18,49831002525.16
603259.SH,2023-06-30,11.0213,5356896235.84,40.5156,27.5831,28.3865,5598180734.15,50198781611.26
603259.SH,2023-09-30,16.4528,8148647084.33,41.2981,27.5517,27.5839,10316787859.57,51988402392.33
603259.SH,2023-12-31,18.89,9700260033.27,41.1792,24.6397,24.0458,13386911778.77,55517445412.74
603259.SH,2024-03-31,3.507,1958853204.95,38.1305,25.209,24.5411,2257117807.86,56048297011.56
603259.SH,2024-06-30,7.7203,4280845682.91,39.3655,25.9452,24.8296,4966294187.37,55094761179.28
603259.SH,2024-09-30,11.8462,6601611515.97,40.6532,25.1286,23.8308,8379092385.15,55583242101.99
603259.SH,2024-12-31,16.6152,9567739539.18,41.4789,26.4426,24.3817,12406514834.59,59085613635.57
603259.SH,2025-03-31,6.0711,3715468841.04,42.2604,25.7162,38.4839,3195429861.72,62778761757.31
603259.SH,2025-06-30,14.4433,8660348120.54,44.4494,27.9332,41.6377,7430981531.7,60409081754.8
603259.SH,2025-09-30,18.6378,12206193461.26,46.6225,24.4526,37.1498,11412834667.47,71472497304.7
603260.SH,2022-03-31,9.695,2052493104.91,47.5012,34.2047,32.122,574439951.87,22306355809.04
603260.SH,2022-06-30,16.789,3541832152.54,41.6313,44.6211,27.2452,550381667.72,22217936895.54
603260.SH,2022-09-30,21.0543,4548014559.53,40.1862,47.971,24.8861,690669617.27,23245848401.76
603260.SH,2022-12-31,23.4202,5141245182.65,34.387,55.3765,21.7325,-626030358.0,23977628771.99
603260.SH,2023-03-31,3.6004,995991605.91,31.0318,51.781,17.3862,-1265258172.42,32013363758.32
603260.SH,2023-06-30,6.4263,1768320293.93,26.6477,56.8963,14.8131,-1788250801.95,31774757233.29
603260.SH,2023-09-30,7.8169,2162520772.23,21.8441,57.7153,10.8745,-160033794.13,32191759245.14
603260.SH,2023-12-31,9.3276,2583026749.75,20.1467,61.0974,9.7166,-790203065.16,32423013917.33
603260.SH,2024-03-31,1.6258,520083676.42,22.9114,63.7747,9.603,-2594198652.5,32533746895.61
603260.SH,2024-06-30,2.9915,953495009.21,23.2974,62.4838,7.1844,168757250.1,32975144819.9
603260.SH,2024-09-30,4.4729,1422439204.84,22.0118,63.0349,6.9827,1818610705.62,32613370923.94
603260.SH,2024-12-31,5.3342,1702078732.0,20.5433,63.8335,6.3767,4517062875.07,32829539933.44
603260.SH,2025-03-31,0.7873,253535747.11,14.622,62.5578,4.8496,1648101759.67,33985833317.56
603260.SH,2025-06-30,-1.2158,-413876024.3,7.9243,62.8313,-4.2338,3523534138.29,32429202727.62
603260.SH,2025-09-30,-0.9911,-340274728.9,8.1897,62.8903,-2.2378,3727087979.66,31969396922.51
603288.SH,2022-03-31,7.522,1830708028.47,38.1721,20.3079,25.3924,-1082217188.57,25499169072.54
603288.SH,2022-06-30,14.4413,3394180403.96,36.6282,24.8841,25.0823,1246971284.81,24074306037.7
603288.SH,2022-09-30,19.338,4671596343.13,36.2388,22.4304,24.4659,1418855261.23,25351721976.87
603288.SH,2022-12-31,24.8908,6203166580.06,35.6812,21.0654,24.222,3830314321.72,26884479411.22
603288.SH,2023-03-31,6.2944,1723689885.39,36.9269,17.217,24.6912,1063433049.56,28608169296.61
603288.SH,2023-06-30,11.762,3103481157.91,35.9111,19.1307,23.9364,2587393945.47,26744276918.23
603288.SH,2023-09-30,16.0678,4338879697.2,35.4946,19.6227,23.2646,3456158468.39,27979661997.31
603288.SH,2023-12-31,20.4872,5642186761.43,34.7354,24.4396,22.9737,7355650997.74,29032975592.12
603288.SH,2024-03-31,6.5354,1928067307.67,37.3104,17.0123,25.0598,-554431387.59,30703509014.5
603288.SH,2024-06-30,12.2114,3465187579.98,36.8619,18.8759,24.4787,1126773137.01,28530756390.32
603288.SH,2024-09-30,16.631,4828874456.17,36.7847,17.0162,23.6718,2752550316.51,29880919714.14
603288.SH,2024-12-31,21.3513,6355860951.43,36.9974,23.1445,23.6269,6843710887.07,31401943583.5
603288.SH,2025-03-31,6.8831,2207058897.41,40.043,16.1233,26.5418,-457530538.29,33608546887.7
603288.SH,2025-06-30,11.1697,3921771435.74,40.1176,15.1835,25.7504,1504938083.15,39701512655.91
